osm_id,name,type,wkt
1835371221,"Pension 14","hotel","POINT(15.7226524 50.541635)"
1835371222,"Městský hotel Dorinka","hotel","POINT(15.7226578 50.5409096)"
1835371223,"Na Růžku","pub","POINT(15.7227383 50.5414687)"
1835371225,"Quintero","bar","POINT(15.7241437 50.5422187)"
1835371227,"U Vražiče","pub","POINT(15.7339553 50.5379503)"
1835371228,"Koruna","pub","POINT(15.7259891 50.5402652)"
1835371229,"Pivnice Šárka","pub","POINT(15.7230816 50.5406607)"
1835602714,"Penny Market","supermarket","POINT(15.7292589 50.5395224)"
1835814556,"K.V. Rais","memorial","POINT(15.5814447 50.4306719)"
1835814886,,"fountain","POINT(15.5811768 50.4298398)"
1836039194,"Pod Kapličkou","pub","POINT(16.3375608 50.2105593)"
1836039196,,"post_box","POINT(16.337225 50.2097968)"
1836304333,"Praktický lékař","hospital","POINT(15.7296249 50.5416579)"
1836309369,"GE Money Bank","bank","POINT(15.7241857 50.5404612)"
1836311148,"Česká spořitelna","bank","POINT(15.7247382 50.5412521)"
1836315469,"Lékárna U Zlaté Koruny","hospital","POINT(15.7246524 50.5412453)"
1836320981,"Lékárna Rosa","hospital","POINT(15.7244861 50.5405703)"
1836323120,,"kindergarten","POINT(15.7289225 50.543059)"
1836328384,"Galerie antického umění","museum","POINT(15.7273882 50.5399975)"
1836334696,"Městské muzeum a knihovna","museum","POINT(15.7279569 50.5398407)"
1836353563,"Ouškinfish","fishing","POINT(15.724187 50.5406487)"
1836659555,,"level_crossing","POINT(15.806105 50.4252949)"
1838176501,"Vysoká Srbská","bus_stop","POINT(16.2276093 50.4876685)"
1839114475,"Potraviny Švamberk","supermarket","POINT(15.6318864 50.368422)"
1839114493,"Autokemp U Věže","camp_site","POINT(15.6399467 50.3778649)"
1839135790,"Koupaliště Dachova","swimming_pool","POINT(15.6420403 50.3828592)"
1839153485,"Infocentrum Hořice","information","POINT(15.6323863 50.3676706)"
1839153486,"Biograf Na Špici","cinema","POINT(15.6316165 50.3637132)"
1839153487,"Praktický lékař","hospital","POINT(15.6310399 50.36436)"
1839153488,"Česká pošta - Hořice","post_office","POINT(15.6305064 50.3676551)"
1839227509,"Autobusové nádraží Hořice","bus_station","POINT(15.6293102 50.3665562)"
1841489558,,"level_crossing","POINT(15.2847682 50.517931)"
1841489563,"Semínova lhota","halt","POINT(15.2809487 50.5179717)"
1841489565,,"level_crossing","POINT(15.2800402 50.5179942)"
1842723066,"Jičín zastávka","halt","POINT(15.3809381 50.450525)"
1842723098,,"level_crossing","POINT(15.3681601 50.4672976)"
1843653893,"Teplice nad Metují","station","POINT(16.1786903 50.5815911)"
1843660194,,"level_crossing","POINT(16.2039489 50.5375147)"
1843662242,"Žďár nad Metují","halt","POINT(16.204221 50.5373655)"
1843787077,,"level_crossing","POINT(16.1364063 50.3776238)"
1843884209,"Kino Dobruška","cinema","POINT(16.1596606 50.2904988)"
1843920958,,"atm","POINT(16.1597353 50.291507)"
1843941423,"Jelen","restaurant","POINT(16.1594791 50.2917084)"
1843971241,,"pharmacy","POINT(16.157526 50.2916644)"
1844168516,,"level_crossing","POINT(15.5994447 50.51282)"
1844205063,"Beseda","restaurant","POINT(15.9265423 50.338247)"
1849093532,,"tower","POINT(15.852461 50.524978)"
1852775528,,"picnic_site","POINT(15.6011383 50.6039211)"
1852775667,,"waste_basket","POINT(15.6011556 50.6039418)"
1853339763,,"viewpoint","POINT(15.8272549 50.6322267)"
1853459972,,"recycling","POINT(15.7689794 50.6900511)"
1853979245,,"crossing","POINT(15.6082243 50.6450387)"
1853979249,,"crossing","POINT(15.6085098 50.6397076)"
1853979251,,"crossing","POINT(15.608919 50.6432256)"
1853979254,,"crossing","POINT(15.6088734 50.6423258)"
1855563367,,"crossing","POINT(15.6128274 50.6233357)"
1855564802,,"crossing","POINT(15.614787 50.6229119)"
1855564803,,"crossing","POINT(15.6139593 50.6227741)"
1855564804,,"crossing","POINT(15.6130066 50.6218126)"
1855564809,,"crossing","POINT(15.6149625 50.6228779)"
1855568980,,"recycling","POINT(15.6118912 50.6213361)"
1855588405,,"mini_roundabout","POINT(15.6128659 50.6263692)"
1855811644,"Městská knihovna Hostinné","library","POINT(15.7237256 50.5413656)"
1855811646,"Pomník císaře Josefa II","monument","POINT(15.7251091 50.5409393)"
1855811650,,"recycling","POINT(15.7445244 50.527389)"
1855811655,,"recycling","POINT(15.745334 50.5301397)"
1855811659,,"recycling","POINT(15.7291395 50.538803)"
1855811674,,"recycling","POINT(15.7305688 50.5400014)"
1855811676,,"recycling","POINT(15.7292237 50.5401547)"
1855811695,,"recycling","POINT(15.729485 50.5410528)"
1855811701,,"recycling","POINT(15.7204098 50.5414948)"
1855811712,,"recycling","POINT(15.7246887 50.5425587)"
1856300286,,"buffer_stop","POINT(16.1007454 50.4109762)"
1859264324,"U Knihomola","cafe","POINT(15.8347348 50.2095051)"
1859264419,,"bench","POINT(15.8254856 50.2047339)"
1859264431,,"bench","POINT(15.8249101 50.204823)"
1859265120,,"crossing","POINT(15.8303895 50.2075859)"
1859265169,"Parkovací dům","parking","POINT(15.8295605 50.2077377)"
1862193820,"Sv. Jan","artwork","POINT(16.035797 50.3964367)"
1862193829,,"place_of_worship","POINT(16.0406759 50.424914)"
1862193853,,"drinking_water","POINT(16.0577021 50.4849867)"
1865033802,,"fast_food","POINT(16.3660359 50.2991506)"
1865667835,"Šerlišský mlýn","restaurant","POINT(16.3710714 50.3281774)"
1865700512,,"memorial","POINT(16.1577939 50.2887006)"
1865700538,,"memorial","POINT(16.1555779 50.2900905)"
1868230653,,"fast_food","POINT(16.0899241 50.1582573)"
1868232237,,"drinking_water","POINT(16.0884564 50.1591045)"
1868250004,,"swimming_pool","POINT(16.09043 50.1583206)"
1868315102,,"bench","POINT(16.1417573 50.2771828)"
1870298970,,"parking","POINT(15.6196802 50.6792246)"
1870373520,,"bus_stop","POINT(15.6309514 50.7249071)"
1870373534,,"bus_stop","POINT(15.6260028 50.7255523)"
1870373537,,"bus_stop","POINT(15.6121489 50.7209472)"
1870373543,,"parking","POINT(15.6316515 50.7247186)"
1870373547,,"bus_stop","POINT(15.6364151 50.7255387)"
1870580878,,"crossing","POINT(15.8324404 50.2021181)"
1870580886,,"crossing","POINT(15.8323798 50.2065164)"
1870580894,,"crossing","POINT(15.8323863 50.2071554)"
1870580908,,"crossing","POINT(15.8318698 50.2057463)"
1870580909,,"crossing","POINT(15.8378819 50.2100882)"
1870580913,,"crossing","POINT(15.8326174 50.2008899)"
1870580918,,"crossing","POINT(15.8263047 50.2019843)"
1870580922,,"crossing","POINT(15.8319577 50.2029947)"
1870580925,,"crossing","POINT(15.8318042 50.2043249)"
1870741313,,"level_crossing","POINT(15.7602717 50.5192518)"
1870741335,,"level_crossing","POINT(15.7640826 50.5206134)"
1870741459,,"recycling","POINT(15.7589729 50.5339225)"
1870893915,,"crossing","POINT(15.839183 50.209324)"
1870893916,,"crossing","POINT(15.8410256 50.2079181)"
1871592576,,"recycling","POINT(16.252953 50.3866346)"
1871592577,,"post_box","POINT(16.2552048 50.3863002)"
1871592578,,"convenience","POINT(16.2553818 50.3863208)"
1871592579,"Borová","bus_stop","POINT(16.255119 50.3863037)"
1871593101,,"pub","POINT(16.2526068 50.386575)"
1871593102,,"place_of_worship","POINT(16.2512888 50.3873298)"
1871601946,"Česká Čermná","bus_stop","POINT(16.2295277 50.4003354)"
1871615594,"Náchod,Školy TGM","bus_stop","POINT(16.1648117 50.4095334)"
1871615595,"Náchod,Nemocnice","bus_stop","POINT(16.1640999 50.4058913)"
1871615597,"Nemocnice Náchod","hospital","POINT(16.1670825 50.4103221)"
1871618589,"Borová,U jedle","bus_stop","POINT(16.2610011 50.3762569)"
1871619722,"Nový Hrádek, nám.","bus_stop","POINT(16.2437195 50.3577492)"
1871619723,"Nový Hrádek,škola","bus_stop","POINT(16.247111 50.3594119)"
1871619724,"ZŠ Nový Hrádek","school","POINT(16.2461309 50.3586964)"
1871620699,"Kino Nový Hrádek","cinema","POINT(16.2435668 50.3570297)"
1871629557,"Nové Město n. Met., Sepský most","bus_stop","POINT(16.1573069 50.3403009)"
1871629558,"Nové Město n. Met., nám. Republiky","bus_stop","POINT(16.1501189 50.3453777)"
1871629559,"Bohdašín, Rokole","bus_stop","POINT(16.2391572 50.3470178)"
1871629560,"Nové Město n. Met., Na Rychtě","bus_station","POINT(16.1502444 50.3514172)"
1871629561,"Slavoňov, kostel","bus_stop","POINT(16.1956089 50.3441764)"
1871629562,"Nové Město n. Met., Husovo nám.","bus_stop","POINT(16.151803 50.343704)"
1871629563,"Slavoňov","bus_stop","POINT(16.2029474 50.3434027)"
1871629564,"Bohdašín, v propasti","bus_stop","POINT(16.2338572 50.3464016)"
1871629565,"Nové Město n. Met., Rezek","bus_stop","POINT(16.1733787 50.3428413)"
1871630656,"SPŠ, SOŠ a SOU Nové Město nad Metují","school","POINT(16.1535411 50.3522824)"
1871632091,"U Paďourů","restaurant","POINT(16.1514468 50.3434942)"
1871634072,,"fire_station","POINT(16.1495494 50.3541444)"
1871637867,,"atm","POINT(16.1508048 50.3498598)"
1871637870,"KB","bank","POINT(16.1508524 50.3498045)"
1873424214,"Jizbice","bus_stop","POINT(16.1925517 50.3915209)"
1875070767,,"picnic_site","POINT(16.0434435 50.4346111)"
1882476015,"H-Bar","bar","POINT(16.3666495 50.2988328)"
1882476029,"Deštné v Orlických horách, sjezdovka","bus_stop","POINT(16.3594356 50.3004534)"
1882531732,,"wayside_cross","POINT(16.3611031 50.3108675)"
1883457117,"Hotel Pošta","hotel","POINT(15.177231 50.4676577)"
1883457629,"Restaurace Pošta","restaurant","POINT(15.1773353 50.4677452)"
1883498890,,"bench","POINT(15.5108036 50.4914468)"
1883501396,,"attraction","POINT(15.510801 50.4914759)"
1886003541,"Libňatov","information","POINT(16.0002295 50.4820091)"
1886003546,"Tvrz Malá Skalice","information","POINT(16.0372963 50.3951919)"
1886026676,"Havlovice","information","POINT(16.0379961 50.4867764)"
1892852397,"Válka 1866 Tafel 11","memorial","POINT(15.737787 50.297354)"
1892852825,"Válka 1866 Tafel 12","memorial","POINT(15.737773 50.297248)"
1892853338,"Válka 1866 Tafel 13","memorial","POINT(15.738198 50.297645)"
1892853785,"Válka 1866 Tafel 14","memorial","POINT(15.741171 50.297252)"
1892854448,,"parking","POINT(15.3675439 50.4345726)"
1892854479,,"parking","POINT(15.3688296 50.4348658)"
1892854486,,"parking","POINT(15.368212 50.4350983)"
1892855314,"Válka 1866 Tafel 23","memorial","POINT(15.7558458 50.297841)"
1892861533,"RENTO - bowling & sport bar","bar","POINT(15.353804 50.4250675)"
1892919669,,"parking","POINT(15.3560302 50.439293)"
1892919729,,"parking","POINT(15.3546645 50.4401742)"
1892919754,,"parking","POINT(15.354462 50.4406217)"
1892928075,,"parking","POINT(15.4025659 50.4314947)"
1893815981,,"level_crossing","POINT(15.300423 50.5123467)"
1893815984,,"shelter","POINT(15.2988221 50.5136629)"
1893919184,"Rychnovek","halt","POINT(15.9693225 50.3607273)"
1894195591,,"crossing","POINT(15.8108645 50.211336)"
1894195593,,"crossing","POINT(15.8135012 50.2100376)"
1894195595,,"traffic_signals","POINT(15.8127936 50.2118315)"
1894195599,,"crossing","POINT(15.8190403 50.2096184)"
1894195601,,"crossing","POINT(15.8106267 50.2115277)"
1894195602,,"crossing","POINT(15.8031789 50.2091003)"
1894195603,,"crossing","POINT(15.8127691 50.2123296)"
1894195605,,"crossing","POINT(15.812711 50.2118195)"
1894195609,,"crossing","POINT(15.81278 50.2111012)"
1894195610,,"crossing","POINT(15.8148212 50.2117882)"
1894195611,,"crossing","POINT(15.8053002 50.2097853)"
1894195612,,"crossing","POINT(15.812571 50.2102315)"
1894195613,,"parking","POINT(15.8062517 50.2103502)"
1894195614,,"crossing","POINT(15.8124454 50.2101634)"
1894195615,,"crossing","POINT(15.8052167 50.2096226)"
1894195616,,"crossing","POINT(15.8024337 50.2087178)"
1894195618,,"crossing","POINT(15.8069553 50.2104089)"
1894195619,,"parking","POINT(15.8044385 50.2092928)"
1894195620,,"crossing","POINT(15.8107544 50.2114727)"
1894195621,,"crossing","POINT(15.8050231 50.209787)"
1894195622,,"crossing","POINT(15.8012052 50.208263)"
1894195623,,"crossing","POINT(15.8125335 50.2100743)"
1901056979,"U Peklovsi","information","POINT(15.3434213 50.5040003)"
1901340447,"Machovský kříž","wayside_cross","POINT(16.3207404 50.5082127)"
1901850105,"SOU Nové Město n. M.","school","POINT(16.1081716 50.2707434)"
1901977667,"J. B. Foerster","memorial","POINT(15.3593369 50.4441244)"
1903212422,,"bus_stop","POINT(15.5183695 50.4951496)"
1906491988,,"crossing","POINT(15.8285513 50.2123757)"
1906491990,,"crossing","POINT(15.8379272 50.2115251)"
1906491992,,"parking","POINT(15.8332288 50.2062287)"
1906491993,,"crossing","POINT(15.8284186 50.207657)"
1906491994,,"crossing","POINT(15.8344966 50.2061274)"
1906491995,,"crossing","POINT(15.8350452 50.212973)"
1906491996,,"crossing","POINT(15.8285572 50.2121027)"
1906491997,,"crossing","POINT(15.8316056 50.2117142)"
1906491998,,"crossing","POINT(15.8296644 50.2109969)"
1906492000,,"crossing","POINT(15.8305318 50.210406)"
1906492003,,"crossing","POINT(15.8296933 50.2098443)"
1906492004,,"crossing","POINT(15.8370965 50.2119535)"
1906492005,,"crossing","POINT(15.8285727 50.211264)"
1906492006,,"crossing","POINT(15.8287361 50.2122404)"
1906492008,,"crossing","POINT(15.8294266 50.209711)"
1906492013,,"crossing","POINT(15.8380392 50.2072408)"
1906492015,,"crossing","POINT(15.8303763 50.2108172)"
1906492018,,"crossing","POINT(15.830093 50.2104849)"
1906492019,,"crossing","POINT(15.8352181 50.2130422)"
1906492020,,"crossing","POINT(15.8365187 50.2131063)"
1906492021,,"crossing","POINT(15.8351895 50.2131843)"
1906496611,,"crossing","POINT(15.8439174 50.2109153)"
1906496612,,"crossing","POINT(15.8442498 50.2143307)"
1906496614,"Průmyslová škola","bus_stop","POINT(15.842342 50.213445)"
1906496617,,"traffic_signals","POINT(15.8427935 50.2136845)"
1906496620,,"crossing","POINT(15.841686 50.2132953)"
1906496621,,"crossing","POINT(15.8426408 50.2125325)"
1906496622,,"crossing","POINT(15.8416727 50.2151204)"
1906496624,,"crossing","POINT(15.8422184 50.2155007)"
1906496625,,"crossing","POINT(15.8431751 50.2137405)"
1906496626,,"crossing","POINT(15.8430219 50.2138893)"
1906496627,,"crossing","POINT(15.8474093 50.2111274)"
1906496628,,"crossing","POINT(15.8477987 50.2113602)"
1906496629,,"crossing","POINT(15.8432525 50.2137718)"
1906496630,,"crossing","POINT(15.8418537 50.2131391)"
1906496631,,"crossing","POINT(15.8419204 50.2132971)"
1906496633,,"crossing","POINT(15.8429625 50.2159287)"
1906496635,,"crossing","POINT(15.847663 50.2111853)"
1906496638,,"traffic_signals","POINT(15.8490066 50.2116878)"
1906496639,"Průmyslová škola","bus_stop","POINT(15.8423184 50.2135479)"
1906504222,,"crossing","POINT(15.8492259 50.1903439)"
1906504224,,"crossing","POINT(15.8588657 50.1760611)"
1906504231,,"crossing","POINT(15.8523337 50.175296)"
1906504232,,"crossing","POINT(15.8470509 50.2155737)"
1906504233,,"crossing","POINT(15.8556063 50.1773661)"
1906504234,,"crossing","POINT(15.8449043 50.1970561)"
1906504235,,"crossing","POINT(15.8562101 50.1756879)"
1906504239,,"crossing","POINT(15.8556874 50.1774846)"
1906504240,,"crossing","POINT(15.8580748 50.1760735)"
1906504241,,"crossing","POINT(15.8559202 50.1766487)"
1906504242,,"crossing","POINT(15.853762 50.1820913)"
1906504243,,"crossing","POINT(15.8457498 50.215105)"
1906504245,,"crossing","POINT(15.8446793 50.1974064)"
1906504246,,"crossing","POINT(15.844683 50.1971392)"
1906504249,,"crossing","POINT(15.8467867 50.2155668)"
1906504251,,"crossing","POINT(15.8495388 50.1901127)"
1906504265,,"crossing","POINT(15.8518871 50.1751879)"
1906504268,,"crossing","POINT(15.8471871 50.2047476)"
1906504269,,"crossing","POINT(15.8485321 50.1900579)"
1906504270,,"crossing","POINT(15.8492775 50.1902476)"
1906504272,,"crossing","POINT(15.8562957 50.1757954)"
1906504277,,"crossing","POINT(15.8518142 50.1752756)"
1906504279,,"crossing","POINT(15.8461068 50.1974706)"
1906504291,,"crossing","POINT(15.8496763 50.1901853)"
1906504293,,"crossing","POINT(15.8537358 50.1754529)"
1906504294,,"crossing","POINT(15.8456 50.1973782)"
1906504296,,"crossing","POINT(15.849713 50.190374)"
1907383479,"Deštné v Orl.h., Plasnice","bus_stop","POINT(16.3162806 50.320629)"
1907383480,,"bus_stop","POINT(16.3159877 50.3207576)"
1907383481,,"bus_stop","POINT(16.3018289 50.3112917)"
1907383482,"Kounov,Šediviny,u Bláhovců","bus_stop","POINT(16.301542 50.3113736)"
1907948990,,"communications_t","POINT(15.8744863 50.3481428)"
1908934499,,"parking","POINT(15.8401115 50.6040648)"
1908941203,,"parking","POINT(15.8341435 50.6005613)"
1914452721,,"parking","POINT(15.8195712 50.2078288)"
1915774465,"Plasnice (BUS)","information","POINT(16.3167274 50.3207002)"
1915774477,"Pod Špičákem (již.rozc.)","information","POINT(16.3238379 50.3092285)"
1915774487,"Pod Špičákem (sev.rozc.)","information","POINT(16.3241443 50.3101362)"
1915774585,,"wayside_cross","POINT(16.3100048 50.3078328)"
1915774593,,"wayside_cross","POINT(16.3072823 50.3078587)"
1915774597,"Kounov,Šediviny,Panská cesta","bus_stop","POINT(16.300409 50.3079152)"
1918390061,,"toilets","POINT(15.5995969 50.6174385)"
2206550334,,"atm","POINT(16.1621065 50.4162899)"
1921592935,"Předměřice (most)","information","POINT(15.825884 50.2569014)"
1921603019,"Lochenice (most)","information","POINT(15.8283241 50.2726589)"
1921611782,"Pardedub","attraction","POINT(15.8564071 50.2788142)"
1925188321,"Regionální turistické informační centrum Vr","information","POINT(15.6106808 50.6273702)"
1926270433,,"crossing","POINT(15.6822974 50.4037595)"
1926270435,,"memorial","POINT(15.5121908 50.4942646)"
1926270483,"Tomáš Garrigue Masaryk","memorial","POINT(15.5119351 50.4950825)"
1926270550,,"bench","POINT(15.5122744 50.4946201)"
1926808338,"Amátka","guest_house","POINT(15.8367403 50.2107586)"
1926808341,"Ladislav Jan Pospíšil","memorial","POINT(15.8375224 50.2113272)"
1926808388,,"fountain","POINT(15.8362032 50.2104359)"
1926833434,,"fountain","POINT(15.8350508 50.2116776)"
1928897620,,"chimney","POINT(15.5144459 50.4856661)"
1928897634,,"chimney","POINT(15.5137813 50.4857617)"
1930715243,"F3/46/A-160 Z","yes","POINT(16.08076 50.53819)"
1930715248,"F3/45/A-140 Z","yes","POINT(16.0787 50.53829)"
1930715251,"F3/44/A-140 Z","yes","POINT(16.077035 50.538575)"
1930719752,"F3/221/A-140","yes","POINT(16.073825 50.538825)"
1931927588,"Laguna","bar","POINT(16.1548498 50.4063222)"
1936580922,"Kiosek U Zámku","fast_food","POINT(16.0510865 50.4161579)"
1936580925,,"memorial","POINT(16.0523922 50.4144015)"
1936607240,,"picnic_site","POINT(16.044546 50.4069133)"
1936643431,,"chimney","POINT(15.5223405 50.481121)"
1936643596,,"chimney","POINT(15.5210647 50.4909476)"
1936882175,,"fodder_rack","POINT(16.0511824 50.3860607)"
1939425923,,"level_crossing","POINT(15.2958414 50.3453668)"
1944336845,"Rýchorská bouda","fast_food","POINT(15.849989 50.6602093)"
1945556503,"Tom","car_repair","POINT(16.1522993 50.2837571)"
1945556509,"Broumar","bus_stop","POINT(16.1281379 50.2696737)"
1945556513,,"fishmonger","POINT(16.1266359 50.2701674)"
1953714055,,"pub","POINT(15.2945399 50.4789125)"
1953714298,,"wayside_cross","POINT(15.2325274 50.4854262)"
1956931141,"Chatka Puchatka","shelter","POINT(15.7809391 50.7457677)"
1960243199,,"level_crossing","POINT(16.2562034 50.2001491)"
1964711150,"Restaurace Sokolovna","restaurant","POINT(16.0925173 50.4794325)"
1964711151,"Restaurace Divadlo","restaurant","POINT(16.091718 50.4785143)"
1964793187,,"convenience","POINT(16.0723387 50.4954827)"
1964793188,,"fast_food","POINT(16.072328 50.4955066)"
1964793191,"autokemp Brodský","camp_site","POINT(16.10129 50.4655633)"
1964793194,,"toilets","POINT(16.1013844 50.4652057)"
1964793196,"železniční stanice","bus_stop","POINT(16.0758873 50.483778)"
1964793216,"Mateřská Školka Větrník","kindergarten","POINT(16.0843577 50.4796545)"
1964793222,,"bus_stop","POINT(16.077384 50.4815593)"
1964793224,,"car_wash","POINT(16.0695594 50.4821486)"
1964793226,"Červený Kostelec,,aut.st.","bus_station","POINT(16.0911648 50.4756937)"
1964793228,"u kina","bus_stop","POINT(16.0951938 50.4725706)"
1964793229,,"restaurant","POINT(16.1017706 50.465233)"
1964793230,"Fana","veterinary","POINT(16.0960011 50.47763)"
1964793231,"Pod Komínem","pub","POINT(16.0968729 50.4783949)"
1964802045,"Česká Spořitelna","bank","POINT(16.0931902 50.4762441)"
1964802048,"Komerční Banka","bank","POINT(16.092171 50.4767818)"
1969439143,,"switch","POINT(15.4877409 50.5163639)"
1971861221,,"surveillance","POINT(15.9192005 50.5608678)"
1971861239,,"surveillance","POINT(15.9156707 50.5610893)"
1973690945,,"museum","POINT(16.1621141 50.2923642)"
1977034920,"Zřícenina kostela Kopeček","ruins","POINT(16.1287697 50.6302922)"
1977096752,"Ivanské jezero","information","POINT(16.3194144 50.1723542)"
1977096767,"Přírodní Park Včelný","information","POINT(16.2997574 50.1699463)"
1977096772,"Studánka (hot)","information","POINT(16.3200306 50.1681355)"
1977096863,"Altánek","shelter","POINT(16.2932973 50.1709669)"
1977096894,"Ivanova poustevna","shelter","POINT(16.3172086 50.1710462)"
1977108840,"U Zvonice","information","POINT(16.2780447 50.1674391)"
1977134069,"Komerční banka","bank","POINT(16.2739496 50.1632079)"
1977134070,,"police","POINT(16.2765734 50.1615906)"
1977134071,"ČSOB","bank","POINT(16.2750608 50.1629297)"
1977585629,"Křížový Vrch","viewpoint","POINT(16.1264806 50.6243546)"
1979037302,"BikeTower","bicycle_parking","POINT(15.8127153 50.2148061)"
1979111822,,"picnic_site","POINT(16.1231391 50.6181062)"
1981685828,,"wayside_cross","POINT(15.989561 50.1971775)"
1982852191,"Vernéřovická Studánka","information","POINT(16.190705 50.6180819)"
1984331792,"Restaurant Skalní Mlýn","restaurant","POINT(16.1482278 50.60882)"
1985730143,"Krakonoš","monument","POINT(15.9130105 50.5606369)"
1986173452,,"crossing","POINT(16.0508179 50.4160819)"
1986174129,,"wayside_cross","POINT(16.0494771 50.3959167)"
1989262555,,"information","POINT(16.198955 50.0422435)"
1994214443,"Pizzeria La Vita","restaurant","POINT(16.2923311 50.1165268)"
1994237779,"Chata na Vyhlídce","hotel","POINT(16.3222427 50.1188341)"
1994245450,"Hotel Krajka","restaurant","POINT(16.2905501 50.1175725)"
1995612272,,"crossing","POINT(16.0767424 50.1497092)"
1995612275,,"crossing","POINT(16.0772032 50.1501978)"
1995612277,,"crossing","POINT(16.0783868 50.1508213)"
1995612280,,"crossing","POINT(16.0790519 50.1513667)"
1995612283,,"crossing","POINT(16.0800967 50.1522277)"
1995612288,,"crossing","POINT(16.0841553 50.1550624)"
1995612294,,"bench","POINT(16.0841932 50.1552216)"
2020690126,"Billa","supermarket","POINT(15.3629842 50.4352571)"
2020690248,"Penny Market","supermarket","POINT(15.3646745 50.4333279)"
2020691258,"Masarykovo divadlo","theatre","POINT(15.3580052 50.4357182)"
2020693371,"SPoŠkA","college","POINT(15.346557 50.4378709)"
2020699089,"Poliklinika","hospital","POINT(15.3570941 50.436078)"
2021289282,"Holub","restaurant","POINT(16.1146207 50.2681088)"
2021289283,"Orchidea","guest_house","POINT(16.1158009 50.2670149)"
2025406981,"Potraviny Pešová Jitka","convenience","POINT(15.9087813 50.3518452)"
2025406988,"Jaroměř, Cihelny","bus_stop","POINT(15.9081 50.3526324)"
2025406990,"Restaurace Romance","restaurant","POINT(15.908854 50.351739)"
2025417211,"Miloš Pacák","car_repair","POINT(15.908894 50.3523449)"
2026137883,,"wayside_shrine","POINT(15.493876 50.4943453)"
2026243100,,"parking","POINT(15.5114301 50.4936461)"
2026298283,,"bench","POINT(15.5149166 50.4929775)"
2026350828,"Jan Amos Komenský","memorial","POINT(15.5176081 50.4935209)"
2026350829,,"bench","POINT(15.5175928 50.4933408)"
2026350831,,"bench","POINT(15.5174131 50.4933899)"
2026500610,"Potraviny Kotlářová","convenience","POINT(15.1944272 50.4652623)"
2027631636,,"recycling","POINT(15.9082406 50.3524369)"
2028452451,"Litíč","bus_stop","POINT(15.8482348 50.3756986)"
2028452452,,"picnic_site","POINT(15.8482983 50.3755518)"
2028452453,,"telephone","POINT(15.8482809 50.3756012)"
2028452616,,"picnic_site","POINT(15.8483682 50.3980962)"
2028452634,,"shelter","POINT(15.8580928 50.39947)"
2028807047,,"swimming_pool","POINT(15.9174143 50.3518843)"
2028830082,"TESCO","supermarket","POINT(15.9129027 50.3554852)"
2028874985,"Městská knihovna","library","POINT(15.9171247 50.353618)"
2028886579,"Městské muzeum - Wenkeův dům","museum","POINT(15.9135517 50.3534706)"
2028894702,"Penny market","supermarket","POINT(15.9154234 50.3567375)"
2034362402,"Alfa Resort","hotel","POINT(16.3368602 50.3128004)"
2034362403,"Hotel Alba","restaurant","POINT(16.3705767 50.2985665)"
2034362404,"Hotel Praha","restaurant","POINT(16.365466 50.3001657)"
2034362405,"Karolina","guest_house","POINT(16.3680041 50.2985841)"
2034362406,"Kozí chlívek","restaurant","POINT(16.3524863 50.2998925)"
2034362408,"Penzion Anička","guest_house","POINT(16.3592198 50.3075349)"
2034362409,"Penzion Disk","guest_house","POINT(16.3513992 50.3042376)"
2034362410,"Penzion Köhler","guest_house","POINT(16.3531406 50.3053625)"
2034362411,"Penzion a autocamp Zákoutí","guest_house","POINT(16.3678819 50.2996295)"
2034362413,"Smažírna pstruhů","fast_food","POINT(16.3478917 50.2920446)"
2034362416,,"toilets","POINT(16.3660212 50.2992362)"
2034362417,,"toilets","POINT(16.3606026 50.3001681)"
2036039107,"Lanový park","theme_park","POINT(16.3478918 50.2976472)"
2036039108,"Mlýn u skály","chalet","POINT(16.3443097 50.2891216)"
2036039113,"Pohl Sport - prodejna","sports","POINT(16.3501446 50.3063285)"
2036060974,"Camping Destne-Zakoutí","camp_site","POINT(16.3673154 50.2998263)"
2036250574,"Apartmány Sněženka","guest_house","POINT(16.354118 50.3032678)"
2036303197,,"bench","POINT(15.5110596 50.4827362)"
2036309408,,"viewpoint","POINT(16.3386126 50.2994297)"
2036309419,,"viewpoint","POINT(16.3688497 50.3119991)"
2037559578,"Nádražní restaurace","restaurant","POINT(16.1380444 50.3533659)"
2037845879,"Vrchmezí","viewpoint","POINT(16.3611405 50.3536215)"
2037899513,"Pěticestí","kiosk","POINT(16.4544045 50.241951)"
2037899514,,"kiosk","POINT(16.4002737 50.3026747)"
2037899515,"Penzion Zámeček","hotel","POINT(16.3698738 50.2692373)"
2037899516,"Velká Deštná - jih","viewpoint","POINT(16.3977902 50.3006351)"
2038030026,"Česká pošta, Chlumec nad Cidlinou","post_office","POINT(15.4597083 50.1582553)"
2038191389,,"post_office","POINT(16.3497013 50.3058442)"
2038191393,"Fio banka","atm","POINT(16.3500209 50.3062956)"
2038418099,"vyhlídka pod Šerlichem","viewpoint","POINT(16.3868654 50.3260782)"
2038420426,"vyhlídka na Studeném","viewpoint","POINT(16.3715422 50.2928159)"
2039073841,"Lidl","supermarket","POINT(15.4475608 50.1585081)"
2039090686,"Penny","supermarket","POINT(15.4633453 50.1536961)"
2039117891,"Bikers Crown, s.r.o.","motorcycle","POINT(15.4505056 50.1579408)"
